NU_ANO_CENSO;ID_TURMA;NO_TURMA;TX_HR_INICIAL;TX_MI_INICIAL;NU_DURACAO_TURMA;NU_MATRICULAS;TP_MEDIACAO_DIDATICO_PEDAGO;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;TP_ETAPA_ENSINO;CO_CURSO_EDUC_PROFISSIONAL;TP_TIPO_TURMA;IN_MAIS_EDUCACAO;NU_DIAS_ATIVIDADE;IN_DIA_SEMANA_DOMINGO;IN_DIA_SEMANA_SEGUNDA;IN_DIA_SEMANA_TERCA;IN_DIA_SEMANA_QUARTA;IN_DIA_SEMANA_QUINTA;IN_DIA_SEMANA_SEXTA;IN_DIA_SEMANA_SABADO;CO_TIPO_ATIVIDADE_1;CO_TIPO_ATIVIDADE_2;CO_TIPO_ATIVIDADE_3;CO_TIPO_ATIVIDADE_4;CO_TIPO_ATIVIDADE_5;CO_TIPO_ATIVIDADE_6;IN_BRAILLE;IN_RECURSOS_BAIXA_VISAO;IN_PROCESSOS_MENTAIS;IN_ORIENTACAO_MOBILIDADE;IN_SINAIS;IN_COMUNICACAO_ALT_AUMENT;IN_ENRIQ_CURRICULAR;IN_SOROBAN;IN_INFORMATICA_ACESSIVEL;IN_PORT_ESCRITA;IN_AUTONOMIA_ESCOLAR;IN_DISC_QUIMICA;IN_DISC_FISICA;IN_DISC_MATEMATICA;IN_DISC_BIOLOGIA;IN_DISC_CIENCIAS;IN_DISC_LINGUA_PORTUGUESA;IN_DISC_LINGUA_INGLES;IN_DISC_LINGUA_ESPANHOL;IN_DISC_LINGUA_FRANCES;IN_DISC_LINGUA_OUTRA;IN_DISC_LINGUA_INDIGENA;IN_DISC_ARTES;IN_DISC_EDUCACAO_FISICA;IN_DISC_HISTORIA;IN_DISC_GEOGRAFIA;IN_DISC_FILOSOFIA;IN_DISC_ENSINO_RELIGIOSO;IN_DISC_ESTUDOS_SOCIAIS;IN_DISC_SOCIOLOGIA;IN_DISC_EST_SOCIAIS_SOCIOLOGIA;IN_DISC_INFORMATICA_COMPUTACAO;IN_DISC_PROFISSIONALIZANTE;IN_DISC_ATENDIMENTO_ESPECIAIS;IN_DISC_DIVER_SOCIO_CULTURAL;IN_DISC_LIBRAS;IN_DISC_PEDAGOGICAS;IN_DISC_OUTRAS;CO_ENTIDADE;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_CATEGORIA_ESCOLA_PRIVADA;IN_CONVENIADA_PP;TP_CONVENIO_PODER_PUBLICO;IN_MANT_ESCOLA_PRIVADA_EMP;IN_MANT_ESCOLA_PRIVADA_ONG;IN_MANT_ESCOLA_PRIVADA_SIND;IN_MANT_ESCOLA_PRIVADA_SIST_S;IN_MANT_ESCOLA_PRIVADA_S_FINS;TP_REGULAMENTACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_EDUCACAO_INDIGENA
2016;7911682;C12302;15;00;240;27;1;0;1;0;0;15;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911683;C13101;07;00;240;27;1;0;1;0;0;16;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911684;C13102;07;00;240;27;1;0;1;0;0;16;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911685;C13303;15;00;240;29;1;0;1;0;0;16;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911686;C21101;07;00;240;30;1;0;1;0;0;17;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911687;C21302;15;00;240;28;1;0;1;0;0;17;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911688;C22301;15;00;240;36;1;0;1;0;0;18;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911689;C22302;15;00;240;36;1;0;1;0;0;18;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911690;J11101;07;00;240;27;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911691;J22101;07;00;240;19;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911692;J22302;15;00;240;20;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911693;J22303;15;00;240;18;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911694;PJO401;19;00;240;28;1;0;0;1;1;65;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911695;PJO402;19;00;240;30;1;0;0;1;1;65;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911696;PJO403;19;00;240;33;1;0;0;1;1;65;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911697;PJO404;19;00;240;28;1;0;0;1;1;65;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911698;PJO405;19;00;240;30;1;0;0;1;1;65;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911610;C31101;07;00;240;28;1;0;1;0;0;19;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911611;C31102;07;00;240;27;1;0;1;0;0;19;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911612;C31103;07;00;240;26;1;0;1;0;0;19;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911613;C31304;15;00;240;27;1;0;1;0;0;19;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911614;C31305;15;00;240;25;1;0;1;0;0;19;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911615;C31306;15;00;240;21;1;0;1;0;0;19;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911616;C32101;07;00;240;30;1;0;1;0;0;20;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911617;C32102;07;00;240;27;1;0;1;0;0;20;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911618;C32303;15;00;240;28;1;0;1;0;0;20;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911619;C32304;15;00;240;27;1;0;1;0;0;20;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911620;C32305;15;00;240;22;1;0;1;0;0;20;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911621;C41101;07;00;240;27;1;0;1;0;0;21;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911622;C41102;07;00;240;28;1;0;1;0;0;21;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911623;C41103;07;00;240;28;1;0;1;0;0;21;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911624;C41304;15;00;240;27;1;0;1;0;0;21;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911625;C41305;15;00;240;25;1;0;1;0;0;21;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911626;C42101;07;00;240;25;1;0;1;0;0;41;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911627;C42102;07;00;240;25;1;0;1;0;0;41;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911628;C42303;15;00;240;28;1;0;1;0;0;41;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911629;C42304;15;00;240;25;1;0;1;0;0;41;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15040798;1;1503;15007;15;1501402;150140255;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911630;C11101;07;00;240;20;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040909;1;1503;15007;15;1501402;150140205;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911631;C11302;15;00;240;15;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040909;1;1503;15007;15;1501402;150140205;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911632;C11303;15;00;240;15;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040909;1;1503;15007;15;1501402;150140205;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911633;C12101;07;00;240;24;1;0;1;0;0;15;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040909;1;1503;15007;15;1501402;150140205;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911634;C12302;15;00;240;24;1;0;1;0;0;15;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15040909;1;1503;15007;15;1501402;150140205;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911699;AEE103;08;30;60;1;1;"";"";"";"";"";"";5;"";1;0;1;0;0;0;0;0;"";"";"";"";"";"";0;0;0;0;0;0;0;0;1;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15569632;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911705;C11101;07;00;240;25;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15519430;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911706;C11102;07;00;240;24;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15519430;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911707;C11103;07;00;240;19;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15519430;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7911708;C11304;15;00;240;24;1;0;1;0;0;14;"";0;0;5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;0;0;"";0;0;"";"";"";0;"";0;15519430;1;1503;15007;15;1501402;150140260;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917175;J22103;07;00;240;22;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917176;J22106;07;00;240;26;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917177;J22304;15;00;240;23;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917178;J22305;15;00;240;25;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917179;J22307;15;00;240;26;1;0;1;0;0;2;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917180;M22101;07;00;240;15;1;0;1;0;0;1;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917181;M22102;07;00;240;15;1;0;1;0;0;1;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917182;M22303;15;00;240;16;1;0;1;0;0;1;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917183;M22304;15;00;240;15;1;0;1;0;0;1;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917184;T11401;19;00;240;34;1;0;0;1;0;69;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;1;0;"";0;0;"";"";"";0;"";0;15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917185;T22401;19;00;240;32;1;0;0;1;0;69;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;"";1;1;0;0;0;0;0;1;1;1;1;0;1;0;"";0;0;"";"";"";0;"";0;15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917186;T33401;19;00;240;35;1;0;0;1;0;70;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917187;T33402;19;00;240;30;1;0;0;1;0;70;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;"";0;0;0;"";"";"";0;"";0;15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917188;T44401;19;00;240;34;1;0;0;1;0;70;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917189;T44402;19;00;240;36;1;0;0;1;0;70;"";0;"";5;0;1;1;1;1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;"";1;1;0;"";"";"";0;"";0;15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917190;ME01;07;00;180;31;1;"";"";"";"";"";"";4;1;5;0;1;1;1;1;1;0;12003;21001;22017;22023;31014;14203;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917191;ME02;09;00;180;31;1;"";"";"";"";"";"";4;1;5;0;1;1;1;1;1;0;12003;31014;14203;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
2016;7917192;ME03;13;00;180;30;1;"";"";"";"";"";"";4;1;5;0;1;1;1;1;1;0;12003;22023;31014;14203;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";15043029;1;1503;15007;15;1501402;150140245;3;1;"";"";"";"";"";"";"";"";1;0;0
